X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149
-0.464873,1.200511,-0.266422,0.140703,-0.088163,-1.084490,0.743229,-0.823514,1.156718,-0.227106,-0.972537,-0.333755,0.323781,-0.291538,-0.070183,-2.478119,-1.266624,0.280861,0.583047,-0.054879,-0.331287,-1.519212,0.299353,-0.420295,0.872287,0.044904,0.400695,-0.149085,0.211152,0.423447,-0.579646,0.979273,-0.825678,0.040505,-0.279747,0.192435,0.000813,-0.358506,-0.656859,-0.487691,-0.350921,-2.078726,0.714837,1.061961,0.780227,-2.124798,0.186103,-0.998144,-1.361883,-0.443920,0.177725,0.807286,1.089935,1.001942,-0.003694,-1.049217,0.279076,0.438044,0.493056,0.095540,-0.445893,0.440689,0.578231,0.046639,-0.988936,-0.054603,0.842203,-1.022416,-0.281686,0.683871,0.527222,-0.475842,-0.285145,0.959054,0.258875,-0.599921,0.899250,0.063187,0.945408,0.003773,0.260819,1.061852,0.668046,0.223137,-0.695002,-1.007343,0.227067,0.627399,-0.182279,-0.766638,-1.966156,-0.420838,-0.289950,-0.155516,-1.093889,0.834728,-1.505904,-0.299543,-0.712758,-0.294547,0.622322,0.633818,-0.660385,-0.802112,0.366890,-0.933863,0.310242,0.223747,-0.905370,1.506140,-0.366419,-0.049468,-0.229449,-0.896039,0.298606,-0.222415,0.770362,0.299526,0.321904,0.243720,1.162038,0.238042,-0.356154,0.690281,0.229817,-0.162568,-0.398309,0.981965,-0.340463,0.354821,0.079514,0.088086,-0.617485,-0.612016,-0.850894,0.239415,-0.745338,-0.283160,-0.684868,1.332212,-0.636325,-0.693730,-0.172696,-0.888855,0.472802,0.560132,-0.207564,-0.964247,0.464634,-0.399211
0.933224,-0.487066,0.594614,1.272379,0.250150,0.394189,-1.205032,0.504339,0.166261,0.194613,-0.696352,2.488774,-1.387007,1.805084,-1.675212,0.402261,-0.357845,-0.066241,0.329153,-0.347673,1.295897,0.239538,-2.167255,0.311437,-0.430667,0.721294,-1.783291,-0.920203,0.769581,0.070859,0.280016,1.322202,0.255265,0.517217,-1.666422,-1.162168,-1.450930,-0.945010,1.632078,0.652488,0.648735,-1.437357,-0.095853,-0.485847,-0.369247,0.379610,-2.788033,0.164823,0.071764,2.333972,-0.945541,-1.025411,0.659950,-0.092285,1.204450,1.879397,0.080717,-0.673581,-0.741846,-0.891023,-0.121176,-1.018747,0.530053,-0.869703,0.872242,0.186139,-0.993084,-0.170801,-0.358737,-1.217599,-1.446263,0.705835,-0.821240,-2.201694,0.170290,1.599814,-1.379368,1.307451,0.286821,0.096946,-0.746590,1.040679,-0.791208,-2.282207,1.194280,0.931627,-0.031716,-0.174588,-0.507254,1.286079,-0.670011,-0.188972,0.519212,0.900050,0.590202,-0.333415,0.448931,1.669676,-0.798134,-0.165703,-0.891705,-0.740110,1.904324,1.580883,0.768082,0.058980,-0.038749,0.336739,0.315967,-0.318273,-1.486012,0.785537,0.384029,-0.303762,-0.333206,-0.631506,-0.776147,0.199319,-0.886874,1.363449,-0.510022,-1.049599,0.520516,1.150290,-1.399855,0.554680,-0.355656,0.287878,-1.293611,-2.666257,-0.615918,0.011820,1.036591,1.822082,0.166484,1.158555,0.274084,1.477630,-0.591445,-1.920917,0.221868,-0.444120,0.619357,0.597212,-0.840061,-0.163629,0.448828,0.882097,-0.229488,0.772293
-0.594853,0.598235,1.300538,-0.440844,0.391495,-0.701211,0.316758,1.016950,0.881515,1.597643,0.161310,0.079612,0.426099,-0.153212,-0.197189,1.575812,1.544226,-0.904796,0.107463,0.666586,0.321231,0.311643,-0.752101,-0.506621,-0.983093,0.941056,-1.439754,1.590007,0.477763,-0.702074,-0.210686,-0.108275,1.636803,-0.198920,-0.253515,0.256610,0.529212,1.180575,-0.494655,0.038284,2.050207,-0.548427,-1.121310,-0.564896,-0.502808,-0.268985,-1.273687,0.518156,0.605854,0.707203,-1.043996,-0.418249,-0.110821,0.542566,-0.877078,0.071481,-0.219754,0.094099,-1.261456,0.401815,0.431461,-0.040322,-0.597347,0.410262,-1.114002,-0.825497,-0.169470,0.402984,-0.514429,-0.779080,-0.333695,0.231703,-1.895162,0.685037,-1.037800,-0.860685,-0.573296,0.167039,0.831470,0.219667,0.233116,1.969072,-1.850234,0.793317,1.243237,0.853321,-0.256788,0.404002,1.418983,0.604531,0.128122,-0.471968,0.498588,-0.900632,0.980528,-0.476662,-0.558779,0.233772,0.176304,0.418075,-0.462333,-1.351251,0.622186,0.858653,0.725094,0.121581,0.714054,-0.452935,1.016892,1.125117,-0.133658,-0.929044,1.080970,-0.230924,0.503635,0.358245,-0.233176,-0.757510,-0.672332,0.953204,1.015749,-0.602353,-0.605463,1.450554,0.247684,-0.698905,-0.042525,1.401594,-0.192269,-1.035155,-0.197485,-2.263545,0.179826,1.456197,1.925034,-0.362044,0.356162,-0.034973,0.541968,0.438888,-0.964553,0.695554,1.451885,0.706200,1.000720,0.501342,0.973910,0.741128,-0.125554,0.926416
0.964320,1.126984,0.776130,-0.547859,2.174076,0.861384,-1.095657,0.787288,-2.758619,-0.278122,-0.546115,-0.137139,-0.782950,0.950641,1.408121,0.345563,-0.361814,-0.267332,-1.318244,-0.640295,0.624029,1.160030,0.295183,0.231713,0.776691,-0.477856,0.737512,0.476580,0.967119,0.067372,0.685185,0.576420,-0.186058,-0.271971,0.801913,1.075574,-0.091029,-0.867825,0.226644,0.412079,-0.004608,0.527110,-0.558783,-0.056806,-0.841295,0.653600,1.067952,0.493683,0.321382,-0.457811,0.014182,-0.805923,-0.622311,-0.059834,-0.747551,1.153486,-0.087728,-0.893363,-2.072869,-0.294614,-0.277352,-0.972500,-0.553582,-0.162397,1.021650,0.591216,0.830027,-0.203183,-0.684337,0.444932,-0.953730,1.189579,1.297605,-0.649845,0.706130,1.109996,-1.182769,0.374484,-1.239281,1.182809,-1.244636,0.845812,-0.659853,-0.473135,0.404951,0.145514,-0.277156,-0.250009,-0.310737,0.555187,1.129269,0.945059,0.603657,-1.544608,-1.031998,-1.711115,2.186028,0.468189,-0.245867,-0.664098,-1.299788,0.126764,0.074410,-0.034507,-0.082029,1.453134,1.270243,-0.473818,0.897065,-1.431304,0.032345,-0.191660,1.922920,0.738173,-0.536552,0.169789,-0.719704,0.148102,-2.159353,-0.355668,0.190537,0.537499,1.344046,0.065315,-0.426318,1.639304,-0.989526,-0.472840,0.871460,0.599935,-0.268314,-0.111428,1.700105,0.823994,-0.677397,0.664304,1.938565,0.788092,0.477277,-1.214704,1.820268,-0.438743,0.664129,0.813255,-0.347923,-0.561988,1.312841,0.209658,2.046093,0.561475
-0.695746,-1.196634,-0.442749,-1.281364,1.057562,0.059212,-0.387295,1.669665,-2.039413,0.668640,-1.838032,-1.415908,0.405727,-0.111488,1.126825,-0.180998,-0.030600,-1.568501,-0.835232,0.332079,0.580033,-1.056192,0.382228,-1.627020,-0.133550,0.397393,-0.846990,-0.842854,1.091769,-0.748397,-1.115717,-1.093897,0.129938,-1.821462,1.460603,-0.089886,0.344621,0.744594,0.287283,-0.051066,-0.361620,-1.088421,0.526147,0.690829,-2.058850,-1.071886,0.862618,1.413104,1.088148,-0.036956,-0.038146,-0.469346,-1.123662,0.480247,-1.303975,1.690676,-1.572258,2.124093,-0.991607,0.783114,1.241640,0.838251,-1.011770,-0.217214,-0.597531,-0.195756,-0.192402,0.877197,0.152908,0.433615,-0.679188,0.468306,-0.375582,-1.245414,-0.320771,0.554634,-0.201029,-0.389137,-0.916951,-0.332431,0.024280,-0.914438,-0.900441,0.002737,0.178339,-0.174310,-0.471114,-0.893317,0.702745,0.530847,1.342683,2.014013,0.129246,-2.544100,0.984540,0.378071,1.753979,0.105821,1.249694,-0.349296,-1.061745,-0.457282,-0.639193,-0.337551,-0.847954,0.698868,0.120912,-1.705733,0.139940,-1.390800,0.671021,-1.663538,0.930711,1.804352,-0.054350,-0.511860,-1.614371,-1.061851,0.756466,-0.474042,0.492775,1.115003,0.477832,-1.122437,0.286618,0.724112,1.023415,0.602162,-0.613271,0.025655,-0.350701,-1.734138,1.269180,0.559684,-0.046587,-0.891646,2.058693,-0.271033,0.993215,-0.530265,-0.085391,1.335236,-0.391049,0.586207,-0.923720,-1.321835,1.315827,1.320603,-1.253498,-0.336279
-0.494679,-0.542358,-1.171320,0.438158,-0.549350,1.138362,0.560857,-0.838663,1.677376,-1.120783,0.971092,0.351187,0.237813,0.552701,-0.447242,-0.951408,-0.230223,1.004680,0.648618,-0.783506,-0.324849,1.130915,0.433711,1.238983,-0.686422,-0.042507,0.205845,0.630578,-0.065330,0.713242,0.079718,-3.218846,-1.081019,0.206990,-0.698920,0.122085,0.316274,0.246272,-0.403134,0.019790,1.394001,-0.830979,-1.208621,0.636156,-0.409924,1.554942,0.471489,0.201249,-0.253265,-1.439483,1.113035,0.253130,-0.441393,-0.967729,0.420788,-0.035767,-0.430437,-0.039352,1.210208,-0.688220,0.340611,0.167458,1.052803,-0.096371,-0.157769,0.250662,-1.020942,-0.841271,-2.798236,1.892776,0.542414,-1.466719,0.953876,0.225777,-0.385454,-0.839033,-0.028861,-0.832794,1.012613,-0.432480,0.732818,0.023765,0.245961,1.360083,-0.225746,-0.339185,-0.013340,0.704138,-0.107564,-0.153015,-0.966363,-1.049498,-1.007529,0.995406,-0.084419,-0.400841,-1.189431,-0.093504,-0.680140,-0.004584,0.682559,0.700905,-0.016401,-0.954191,1.094230,-0.007577,-0.602585,0.112801,0.965331,0.782564,0.141334,0.511675,-1.041109,0.971642,-0.863089,0.230009,0.664603,0.348753,1.158366,-0.144308,0.907623,1.238679,-0.731613,1.073366,-0.601344,0.143369,-0.163642,1.403601,-0.536627,-0.116114,1.621939,-0.061538,-0.868620,0.593229,0.211240,-0.663534,-0.533068,0.202431,-0.873324,1.489210,-0.647876,-0.190249,0.037986,0.139285,0.815998,-0.558072,-1.704856,-1.108363,-0.217414,-0.303409
1.789509,-0.650889,0.297875,1.327103,2.303984,0.030587,-1.448108,0.120700,-0.229771,-0.023392,-0.229699,1.574538,-1.269821,1.131946,-0.761202,-0.634195,0.958688,1.400925,-1.428081,-2.616013,-0.168011,-1.506355,0.308881,-0.014385,-0.475496,0.652636,0.518534,-0.097746,-2.442758,1.798409,1.384302,0.157300,-1.535309,1.052834,0.131341,-0.563956,0.176687,-1.778788,0.021618,1.327199,-0.410902,0.557996,1.066317,-0.751728,-2.186102,-0.675882,-1.257301,-0.567209,-1.123535,0.126776,-0.595263,-0.752243,-0.079258,-2.009311,1.178656,1.321060,-0.675345,1.131930,-0.256408,-1.176337,-0.688791,1.323281,1.559002,-1.275465,-1.711891,2.073660,-0.989755,-0.653407,-2.937472,-0.031508,-0.259856,1.241628,-1.608357,-1.098559,0.862399,0.985887,-0.581511,-0.129256,-0.505520,-0.002045,-1.957038,0.083817,1.265604,0.516916,-0.682908,0.161477,0.038865,1.563036,-1.569242,-0.896432,0.274288,-1.608336,2.831918,1.336532,-0.748925,-1.867778,0.379004,0.008775,-1.863396,2.534899,-0.563544,1.012351,1.792254,-1.025227,-0.481402,0.147207,-1.116176,0.496147,1.420569,-1.356880,-0.316506,1.889933,0.430123,-0.063333,-1.884070,-0.508522,-0.343372,0.010361,-2.029335,-1.533260,1.191139,-0.583793,0.021455,-0.844782,-2.205797,0.688328,-0.472349,-1.406042,-0.099607,-0.705105,-1.005088,0.853509,-0.145364,0.827044,-0.725393,-1.935192,0.764245,1.717209,-1.461421,-1.562149,1.584250,-1.360413,-0.862914,-0.182262,-1.208129,-1.701176,-0.278592,-1.861323,-0.858293,-0.936399
-2.791491,-4.265682,-1.167845,-0.849541,-2.569370,-0.011842,-1.604769,2.287458,0.209175,1.792961,2.094850,-1.725751,-0.236383,-2.514534,-0.897962,-0.312461,-0.526082,-1.625967,0.796167,2.878191,0.944321,-0.092800,-1.520629,2.162928,-0.595887,1.243287,-2.111354,-2.200405,-0.755416,1.451947,-0.307879,-3.025873,-1.880773,0.278874,-0.502418,-3.072096,0.278344,1.539515,0.236403,1.098477,-0.940092,1.334831,-0.642341,1.008829,-1.674150,-0.465306,-1.344270,1.329395,2.209411,1.506886,-1.315669,-0.780369,-3.582089,-1.676568,0.468571,-0.640098,-1.042635,-2.963798,3.507782,0.040029,2.219476,2.810421,0.063001,-2.069011,2.449287,-2.488580,-1.903963,0.514255,1.187191,-0.169808,0.013629,-3.190740,0.216727,1.167343,0.701508,0.054436,-0.599075,1.067312,1.511920,0.850480,0.943221,-1.067780,-1.624483,0.528073,-0.669090,-1.795810,-0.261620,-0.075180,-1.899230,1.364816,0.535782,0.484475,-0.538156,-0.640356,0.176630,3.098307,-1.866305,-0.277192,1.747404,1.892321,-0.535924,2.719846,-1.906393,0.706766,1.211500,0.534170,-2.989154,-1.221391,-1.055997,0.206170,2.525873,0.274496,-3.870604,0.208243,-2.383611,-2.115181,0.690808,2.194004,2.061230,1.312432,1.496524,-0.232187,0.253919,-1.447425,-0.290178,-2.407753,3.796888,3.510612,-2.260740,-1.164678,0.918805,-0.427470,1.292265,-1.167712,-0.073995,-2.349350,-1.636676,-0.645225,-2.025288,1.244839,-0.455529,2.823160,0.815698,1.770225,1.783596,-3.183425,-0.780463,0.145650,-2.756037,0.064108
-2.305291,-1.997768,-0.477625,-1.031986,-1.276615,0.460608,0.451381,0.175574,-2.179469,0.393091,0.088281,-0.901626,1.542778,-1.025236,1.275610,1.248480,2.278338,-2.367059,0.923231,2.462187,-0.613974,0.471332,-0.028438,0.372057,0.439553,1.271115,-0.833201,0.795049,1.153077,-1.256634,-0.243608,-1.443364,1.732548,0.405445,-0.914821,0.276230,-1.325924,2.288076,0.086323,-0.954174,1.655502,0.000223,0.045267,-0.904449,-0.434102,-0.192718,0.990353,1.558986,1.859587,-1.083221,0.118740,0.537944,-1.729986,0.741784,-0.706972,-1.460818,-1.486520,-1.215028,0.472919,2.503479,1.887697,-2.174786,-1.821780,1.137641,-0.832402,-2.368049,0.840122,2.224555,-0.350574,-1.095291,0.731614,-0.526046,-1.430553,0.445112,-1.182774,-0.731041,-0.058493,-0.989350,1.117038,-0.699045,1.826340,0.195690,-1.133926,-0.296444,0.821820,1.264753,-0.344547,0.178195,0.869540,0.014674,-0.197423,-1.452408,0.393130,-0.289042,1.881270,0.478917,1.398622,-0.029150,1.291778,-0.363720,0.390354,-0.790067,-2.439884,0.214282,-0.227887,-0.624643,0.599600,-0.942355,0.243232,0.705507,1.644249,-1.949125,-0.436839,0.766338,1.275197,0.479977,-0.051909,-1.777860,0.962737,0.093800,-1.258303,-0.325760,-0.676430,0.572016,2.198696,-0.630542,1.180510,0.337003,0.035621,0.264670,-1.177253,1.271315,-0.518000,0.506189,2.340332,1.287409,0.078605,-2.155203,1.277161,0.984369,2.009653,0.938198,1.652738,1.339401,0.519622,0.232811,0.332936,1.078467,-1.633094,1.406755
-1.573923,-0.419557,-2.855571,0.028622,-1.869312,0.037041,0.743313,-0.491245,0.676642,2.911068,-0.140552,-0.775299,2.217039,-1.714644,0.571189,-0.883631,-0.441853,-0.562737,1.783453,1.335561,-2.085327,-1.285486,1.422046,-1.345086,-0.137714,-1.247805,0.867299,-1.062703,1.703326,0.055362,-1.766677,0.420987,1.184588,-0.808161,0.443010,0.415237,-1.381843,1.736193,-2.774932,-1.774950,-0.289186,0.229878,0.698722,0.832836,0.047685,-0.141869,1.165829,-0.523056,-0.176709,-0.213653,2.375367,2.410588,-0.186042,1.141340,1.821104,-1.434757,0.013391,-0.015554,1.951347,2.449377,0.805119,-0.519844,-0.294216,1.198731,-0.823283,-0.574068,-0.172156,0.836267,0.122599,-2.621001,1.653809,-0.074832,0.171158,0.001974,-2.094057,-1.249175,1.835254,-1.616171,0.730161,-2.241666,1.926993,0.552604,0.378291,1.241538,-0.970464,-0.415771,1.649688,-0.156336,0.902510,-1.054690,0.083121,0.700035,-0.995144,0.667892,1.792455,0.038201,-0.154247,-1.115582,0.610822,0.514612,2.467876,-0.386927,-1.781400,-1.510174,-0.820789,-2.570355,-0.369624,0.953118,-2.227232,0.160606,0.939882,-1.289358,-2.270437,0.701544,1.410031,-0.210972,0.964100,-1.832264,3.663827,-0.934058,-0.879530,-0.023218,-1.693368,-0.500842,2.066962,-2.727678,0.271457,-0.137664,0.596462,0.792487,-0.321015,1.027063,-2.534526,-2.684323,-0.666676,0.980260,-1.775023,-2.459154,1.092478,1.435119,0.141683,1.636072,-0.613017,-1.015415,-0.587069,0.759191,-1.678184,-0.099285,0.374663,-1.728632
-3.325846,-0.944838,-1.291893,-0.467002,-2.705906,0.307636,1.417782,0.749575,1.198900,1.150647,-0.607486,-0.101400,1.095327,-1.839531,-0.535172,1.239326,1.926013,-2.888693,1.686926,2.899922,0.131333,1.279561,-1.896139,0.763952,-0.302874,2.236708,-3.407460,0.957572,-1.535199,-1.294920,-0.597603,-0.194269,0.860335,0.696028,-2.750498,-2.365762,-1.048430,2.324408,0.344110,0.178906,2.571996,-0.244899,-0.764594,-1.729255,1.445422,1.286176,-2.076383,1.343399,1.311237,1.589262,-0.497323,-0.592268,-2.872774,0.105142,-1.209676,-1.563659,-0.658957,-0.491161,1.204103,2.365770,2.413649,-0.020204,-1.927845,1.169196,0.871073,-2.885367,-0.366549,1.921903,2.139663,0.631568,0.379830,-2.096085,-1.270533,1.876166,-0.758505,-2.807563,-1.291581,0.668598,3.812360,1.428069,1.868156,1.645265,-3.181865,0.453113,1.626634,0.539506,-1.596529,0.317416,1.397994,0.890239,-0.895022,-0.778250,-0.105367,1.558506,1.043820,2.044543,-1.899860,1.885381,0.766659,-0.143887,0.099513,0.245850,-1.821141,1.499491,3.564456,-0.410862,-1.340502,-1.109477,0.843060,2.311018,1.646758,-1.362829,-2.140162,-1.169074,0.928066,1.370363,1.513937,-1.411322,2.453666,1.856295,-2.041682,-0.898067,-1.848088,-0.208598,0.384889,-1.609144,0.170792,2.431694,-2.533710,-2.532182,-0.593472,0.190754,-0.465721,1.150608,2.321732,-0.070056,-0.955257,-0.752264,-0.322129,2.617212,-0.918000,1.174334,1.403847,2.066623,3.431506,0.235353,-0.400225,1.716002,-1.793840,1.420863
-0.994083,-0.442975,0.048915,0.465310,-1.498930,0.147590,0.744791,0.448898,0.795345,0.282660,-0.068060,-0.226150,1.045718,-0.569891,-0.374387,1.241986,2.312124,-0.385876,1.735398,0.594587,-1.031220,0.404830,-0.712561,-1.045911,0.420353,-0.274408,-0.080395,0.494355,-0.293629,-0.176800,-0.248307,0.984960,1.039850,1.578094,-1.332316,-0.253181,0.042372,1.400926,-0.262740,-0.641172,1.885717,-1.683297,-0.863820,-0.705210,0.405770,1.056822,-0.260111,0.058160,0.257359,0.124617,-0.002184,0.362783,-0.248969,-0.270460,-0.558727,-0.036877,-0.891671,1.191465,0.042897,1.271282,-0.035732,-0.945270,-0.434292,0.628615,-0.512190,-1.072534,0.251666,1.343004,-1.509072,-0.851386,1.200178,0.394964,-1.141821,0.154550,-0.662451,-1.088643,-0.144331,-0.182838,0.662964,-0.918870,0.817690,2.174775,0.210878,0.007419,0.146203,0.561639,0.378656,0.052259,0.403209,-0.798761,-0.044884,1.433314,-0.135974,-0.261267,1.369023,0.125481,-0.677928,0.309812,0.243367,0.143703,0.677446,0.038198,-0.371289,-0.901777,-0.879963,-0.591674,0.517117,0.312423,0.291168,0.770735,0.998584,-1.558881,-0.336362,0.223218,0.415781,0.157779,-0.278257,-1.034880,0.470329,-0.590891,-1.908072,-0.470652,-1.435941,0.825486,0.938812,-0.311241,0.665757,0.395980,-0.047499,-0.335829,-1.273634,-0.362556,-1.437757,-0.255254,1.180456,0.392756,-0.770505,-1.292713,1.049214,0.758036,-0.559366,0.656610,-0.141311,0.354463,-0.096188,0.260543,-0.391809,0.722643,0.388241,0.993615
0.457627,-1.106446,1.364260,-0.006565,0.384322,1.996073,-0.592338,0.991107,2.034024,0.469832,0.888198,-0.513061,-1.191298,-1.017543,-1.473700,0.355297,1.654465,-0.254006,0.262611,0.878777,1.623859,-0.480487,-0.471128,2.329899,-0.555764,-0.710872,-1.333851,-0.362133,-2.539277,-0.881025,1.189637,-0.231984,0.373062,0.259102,0.211394,-1.349299,-0.249256,-0.480038,-0.079186,1.131884,0.493461,0.409557,-0.574098,-0.679158,-1.377717,1.299081,-0.784596,0.759296,0.351515,0.793601,-0.758187,-1.726125,-1.449825,-1.919216,0.286203,-0.438533,1.387959,-0.777059,-0.279509,-1.278253,0.373541,1.429731,-0.685876,-0.730064,0.916257,0.141106,-0.659285,0.216870,0.674374,1.629760,-1.158177,-1.412079,1.111924,0.124623,0.068901,0.035402,-0.977289,0.612366,-0.012830,0.488039,-0.750592,-0.752186,-1.089899,-0.152802,0.632555,-0.758001,-0.800551,-0.523486,-0.380173,0.299938,0.572156,-0.477811,1.766113,0.733889,0.052978,1.538342,-2.316991,0.960712,0.062995,-0.434097,-1.215335,0.862698,-0.189852,1.682977,0.428499,0.994162,-0.506935,-1.624462,1.264326,-1.152679,0.505211,0.512081,0.397070,-0.831329,0.043186,-0.016559,-0.766842,1.214083,-0.385112,0.833027,-0.491143,0.308754,-0.563397,-0.567697,0.115029,-1.505631,0.116887,1.195116,-0.469439,-0.830947,1.001175,1.316291,0.877378,-0.136555,1.170959,-0.805285,1.229986,0.161341,-0.390862,-0.244210,-0.408142,-0.146171,0.577330,1.085127,0.780542,-1.148823,1.079666,0.606266,-0.274692,2.387540
1.511382,3.128397,1.072600,0.841120,1.474863,-0.474586,1.182743,-1.570767,1.478759,-1.219984,1.960159,0.989724,0.660254,1.837091,-0.696125,-0.987359,-0.860331,2.998608,-0.081718,-2.208691,-1.043217,-0.827503,0.793903,2.823654,-0.782234,-1.073765,2.673420,0.729861,-1.085396,0.736887,-0.359850,-0.663506,0.247798,-0.106246,0.896658,1.443918,-0.045702,-1.198988,1.130479,-1.720519,-0.943293,-0.268240,-0.398138,0.995899,1.631409,0.516460,1.586674,-2.304106,-1.951495,-0.896402,1.128158,1.212229,2.985594,1.360279,3.182769,0.751397,0.654889,-1.355262,-2.089706,-1.288512,-1.787511,-0.640868,1.434279,0.044309,0.457456,1.416410,0.614799,-2.076713,-1.745730,2.125537,0.283837,0.385844,2.711621,-0.337590,-0.359868,-0.030973,1.522329,0.172006,-1.171089,-1.607052,-0.017097,-0.425226,2.255413,-1.473296,-0.913633,1.506405,0.740131,-0.630812,0.971495,-1.349296,-0.604537,1.330978,-0.358555,-1.417187,-0.578354,-1.530369,-1.061321,-0.802971,0.174083,-0.235570,1.426537,-0.252785,1.380645,-1.098028,-0.107941,-0.078658,2.068646,2.034187,-0.501010,-0.240785,-1.276260,1.703531,1.990146,0.189056,0.515741,-0.318489,-1.041734,0.783268,0.524374,-0.545215,1.115944,2.012881,0.244471,0.439670,-1.851863,1.224555,-1.686866,-1.359979,1.570991,1.322319,2.806218,-0.668474,-1.416821,0.330915,-1.162270,0.934846,-0.350016,1.654758,-0.224387,-0.574355,-1.356337,-0.655484,-2.271902,-2.068043,-0.879487,1.113629,1.608193,-0.321517,1.887531,0.180659
-1.125009,-1.661521,0.105623,-0.681709,-0.125866,-0.403524,-1.016287,1.461128,-0.582315,0.400079,-0.089371,-1.049025,-0.835022,-0.257934,0.892263,0.289907,0.912319,-1.532414,-0.422486,1.090319,0.131664,1.177561,-0.054276,-0.712661,0.140932,0.382599,-0.594461,-0.481359,0.276503,0.390855,-0.054470,-0.702845,-0.467178,-0.090915,0.767187,0.036358,-0.560021,0.800310,-0.093773,1.131914,0.742512,-0.285719,-0.837208,-0.692959,-2.315839,-0.423683,0.343027,2.310913,0.814147,-0.429836,0.215760,-0.713635,-1.837950,-0.890985,-1.433892,0.640785,-0.976875,-0.004513,0.218258,0.792471,-0.529911,0.176594,-0.359433,-0.068329,-0.054179,-0.831789,-0.557842,0.830290,0.114401,-0.971909,-0.441054,-0.259950,-0.572195,-0.614194,-0.017001,0.988746,-0.371051,-0.245814,-0.279173,0.874176,-0.678826,0.495260,-1.550475,0.790205,0.647696,-0.609790,0.020532,-0.593054,-0.562808,1.355272,1.868666,0.597558,-0.025374,0.138031,-0.358248,-0.259320,1.418336,0.484690,-0.005379,0.775577,-1.046511,0.921548,-0.792043,-0.061202,-0.439566,0.833450,-0.740783,-1.004541,0.716353,-0.759342,0.965818,-1.293963,0.091722,1.637218,-1.604938,0.500192,-0.375589,0.116168,0.649777,-0.450281,0.424494,-0.007480,1.217942,-1.750486,0.119385,0.552563,1.254222,0.688092,-0.505817,-0.038208,0.134198,-1.205765,0.726083,1.242692,1.571236,-0.640702,0.899747,-0.702077,0.252256,0.221630,0.873048,0.402555,0.842267,0.980361,-0.356874,-1.194971,-0.516137,0.460771,-0.516372,-0.222843
-0.314093,0.959284,0.845443,-0.428404,0.419171,-0.740316,-0.902407,0.483853,0.451382,0.898444,-0.290721,-0.286178,-0.378003,0.838059,-0.025336,0.143074,-0.656275,0.658998,0.861084,-0.137630,-0.635032,-0.797027,0.521921,-0.175925,-0.494636,-1.244891,0.994801,-0.219167,1.234590,1.322600,-0.285508,-0.458015,-0.192346,0.128451,0.907584,0.809517,0.824225,-0.263184,1.661145,0.313840,-0.717981,-1.877290,0.147926,-0.521061,0.085235,-0.573260,0.560273,-0.584159,0.963463,-1.244155,-0.855046,-0.028893,0.140732,0.492798,-0.305254,1.053166,-0.776828,0.301155,-1.397271,-0.037133,-0.660599,-0.146027,0.710300,-0.970138,-0.124392,-0.278794,-0.433072,0.733628,-1.627941,-1.178987,-0.265530,-0.104264,0.092072,-0.295009,0.278825,0.791861,-0.805798,-0.066109,-0.710547,-0.142664,-0.337346,-0.437989,1.042994,-0.584846,0.421912,0.503489,0.316017,-0.278409,-0.580699,-0.101806,-0.983581,0.581510,0.313240,-0.942174,0.159762,-1.018279,0.270022,-0.070748,0.341436,0.721628,-0.110772,0.486470,-0.007242,-1.158525,-0.644152,0.521058,1.043791,0.721686,0.385490,-0.327243,0.322792,-0.461801,0.844919,1.123803,-1.450138,-0.098048,-1.018574,0.762121,-1.527165,-0.731639,0.440869,-0.606125,0.167469,-0.114114,-0.912675,0.806270,1.402044,-0.158381,0.779039,0.930650,-0.117756,-0.872448,0.731395,0.886691,-1.200189,0.204948,-0.008276,0.697502,0.213913,-0.043752,-0.110124,0.912297,0.641196,0.414411,-0.647919,-0.552446,1.293512,0.887352,0.869113,0.800623
